ItemID,ItemCode,ItemDescription,BV,QV,Wholesale Price,Web Category,Sub Category,ShortDetail,ShortDetail2,ShortDetail3,ShortDetail4,LongDetail,LongDetail2,LongDetail3,LongDetail4,TinyImageUrl,SmallImageUrl,LargeImageUrl,ItemTypeID,Weight,IsVirtual,AllowOnAutoOrder,Field1,Field2,Field3,Field4,Field5,Field6,Field7,Field8,Field9,Field10,OtherCheck1,OtherCheck2,OtherCheck3,OtherCheck4,OtherCheck5,IsGroupMaster,GroupDescription,GroupMembersDescription,IsDynamicKitMaster,AvailableAllCountryRegions,AllowPartialAmounts,Auto1,Auto2,Auto3,ItemType
,162008T,FOUNDATION--CHARMING--3 GM     FOR TRADE SHOWS ONLY,20,20,20,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162009,GLAMOROUS FOUNDATION 3 GRAM          FOR KITS ONLY,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162009T,FOUNDATION--GLAMOROUS--3 GM     FOR TRADE SHOWS ONLY,20,20,20,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162010,VIVACIOUS FOUNDATION 3 GRAM           FOR KITS ONLY,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162010T,FOUNDATION--VIVACIOUS--3 GM     FOR TRADE SHOWS ONLY,20,20,20,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162011,SEDUCTIVE FOUNDATION 3 GRAM          FOR KITS ONLY,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162011T,FOUNDATION--SEDUCTIVE--3 GM     FOR TRADE SHOWS ONLY,20,20,20,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162012,CAPTIVATING FOUNDATION 3 GRAM           FOR KITS ONLY,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162012T,FOUNDATION--CAPTIVATING--3 GM     FOR TRADE SHOWS ONLY,20,20,20,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162014,Enticing Foundation 3g      FOR KITS ONLY,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162015,Alluring Foundation 3g   FOR KITS ONLY,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162016,Stunning Foundation 3g FOR KITS ONLY,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162017,Tantalizing Foundation 3g FOR KITS ONLY,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162018,RADIANT FOUNDATION 3 GRAM             FOR KITS ONLY,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162019,Outrageous Foundation 3g        FOR KITS ONLY,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162020,Vibrant Foundation 3g    FOR KITS ONLY,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162021,Mesmerizing Foundation 3g   FOR KITS ONLY,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162023,CUSTOM BLEND FOUNDATION 3 GRAMS,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162050,LOVELY GLOW BRONZER 3 GRAMS ,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162051,Island Glow Bronzer 3g,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162052,Brazilian Bronzer 3g,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162053,SUNKISSED™ BRONZER 3 GRAMS,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162054,Caribbean Kiss Bronzer 3g,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162059,Fierce Blush - 2 grams,15,16,16,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162060,Perky Blush - 2 grams,15,16,16,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162061,Joyful™ Blush - 2 grams,15,16,16,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162061K,JOYFUL BLUSH - 2 GRAMS,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162062,Happy™ Blush - 2 grams,15,16,16,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162062K,HAPPY BLUSH - 2 GRAMS,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162063,Passionate™ Blush - 2 grams,15,16,16,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162063K,PASSIONATE BLUSH - 2 GRAMS,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162064,Cheerful™ Blush - 2 grams,15,16,16,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162064K,CHEERFUL BLUSH - 2 GRAMS/NOT FOR RESALE   KIT ONLY,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162065,Delighted™ Blush - 2 grams,15,16,16,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162065K,DELIGHTED BLUSH - 2 GRAMS,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162066,Blissful™ Blush - 2 grams,15,16,16,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162066K,BLISSFUL BLUSH - 2 GRAMS,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162067,Gleeful™ Blush - 2 grams,15,16,16,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162068,Invigorated™ Blush - 2 grams,15,16,16,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162069,Jubilant™ Blush - 2 grams,15,16,16,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162070,Euphoric™ Blush - 2 grams,15,16,16,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162071,Feisty Blush - 2 grams,15,16,16,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162072,Spirited Blush - 2 grams,15,16,16,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162073,Lust Blush - 2 grams,15,16,16,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162074,Desire Blush - 2 grams,15,16,16,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162075,Enchanted Blush - 2 grams,15,16,16,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162076,ANGEL FACE™ SETTING POWDER 3 GRAMS,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162077,Sweet Complexion Enhancer - 2 grams,15,16,16,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162078,Sexy Complexion Enhancer - 2 grams,15,16,16,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162501,Sensual Hide  Conceal Concealer,30,36,36,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162502,Beautiful Hide  Conceal Concealer,30,36,36,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162504,Gorgeous Hide  Conceal Concealer,30,36,36,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163000,CLOSE OUT  Kabuki Brush Silver 50% Off,6.75,7,14,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163001,CLOSE OUT  Ultimate Concealer Brush  50% Off,5.25,5.5,11,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163002,CLOSE OUT  Flawless Face Brush  50% Off,6,6.25,12.5,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163003,CLOSE OUT  Professional Brush Kit (1 ea 3 brushes)  50% Off,15.5,16.25,32.5,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163004,CLOSE OUT  Angled Face Brush  50% Off,5.75,6,12,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163005,CLOSE OUT  Eye Crease Brush  50% Off,4.25,4.5,9,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163006,CLOSE OUT  Brow Definer Brush  50% Off,3.75,4,8,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163007,CLOSE OUT  Eye Shadow Brush 50% Off,3.75,4,8,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163008,CLOSE OUT  Professional Brush Kit For Eyes  50% Off,9,9.5,19,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163009,CLOSE OUT  SLOPE BRUSH  50% Off,6.75,7,14,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163010,Deep Cleanser Brush Cleaner 4oz,15,18,18,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163011,CLOSE OUT  THIN LINER BRUSH  50% Off,3.75,4,8,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163012,YGY Mineral Makeup Starter Kit (with Foundation Samples),100,100,125,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163014,Light 1 Foundation Collection ,95,100,125,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163016,Light 2 Foundation Collection,95,100,125,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163018,Medium 1 Foundation Collection ,95,100,125,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163020,Medium 2 Foundation Collection ,95,300,125,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163022,Dark 1 Foundation Collection,95,300,125,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163024,Dark 2 Foundation Collection ,95,100,125,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163025,MINERAL MAKE UP KIT 1 LIGHT --  NOT FOR SALE,100,0,125,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163026,Dark 3 Foundation Collection,95,300,125,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163027,MINERAL MAKE-UP KIT 3 MED.DARK -- NOT FOR SALE,100,0,125,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163028,MINERAL MAKE-UP KIT 4 DARK --  NOT FOR SALE,100,0,125,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163029,MINERAL MAKE-UP CUSTOM KIT,95,100,135,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163030,MINERAL MAKE-UP MINI STARTER KIT,48,0,48,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163031,MINERAL MAKEUP PARTY KIT,320,0,400,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163031C,BASIC CUSTOM MINI KIT,38,40,48,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163031L1,Light 1 Mini Kit,38,41.5,49.9,"(1, 188)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0000649_light-1-mini-kit.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163031L2,Light 2 Mini Kit,38,41.5,49.9,"(1, 188)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0000650_light-2-mini-kit.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163031M1,Medium 1 Mini Kit,38,41.5,49.9,"(1, 188)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0000651_medium-1-mini-kit.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163032,CUSTOM EYE SHADOW COMPLETE KIT,48,48,54,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163032B,COMPLETE BEST OF BRAZIL EYE KIT,48,48,54,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163032C,COMPLETE COOL CARIBBEAN EYE KIT,48,48,54,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163035,CUSTOM EYE SHADOW MINI KIT,36,0,48,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163035B,BRAZIL EYE SHADOW MINI KIT,36,36,48,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163035C,CARIBBEAN EYE SHADOW MINI KIT,36,36,48,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163036LM,O-My-Cupcake Teen Kit - Light to Medium,57,60,75,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163036MD,O-My-Cupcake Teen Kit – Medium to Dark,57,60,75,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163050,MINERAL MAKE-UP PALETTE,0,0,10,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163050LM,Mineral Makeup Sample Tower -- Light to Medium,0,0,10,"(1, 188)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005621_mineral-makeup-sample-tower-light-to-medium.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163050M,Mineral Makeup Sample Tower - Medium ,0,0,10,"(1, 188)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005623_mineral-makeup-sample-tower-medium.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163050MD,Mineral Makeup Sample Tower -- Medium to Dark,0,0,10,"(1, 188)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005624_mineral-makeup-sample-tower-medium-to-dark.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163051,MINERAL MAKE-UP PROFESSIONAL KIT (DISCONTINUED),80,0,125,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163052,BLUSH SAMPLES   (DISCONTINUED),0,0,8,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163060,BLUSH PALETTE,32,0,32,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163060H,HEART™ BLUSH COLLECTION,32,32,32,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163060S,SOUL™ BLUSH COLLECTION,32,32,32,"(1, 188)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0000655_soul-blush-collection.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163062,Eye Shadow Collection - Spring Break ,34,36,36,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163063,Eye Shadow Collection - Autumn in New England,34,36,36,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163064,Eye Shadow Collection - Falling Leaves,34,36,36,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163065,EYE SHADOW COLLECTION - COOL CARIBBEAN ,36,0,36,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163066,EYE SHADOW COLLECTION - BEST OF BRAZIL ,36,0,36,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163067,Eye Shadow Collection - African Safari,34,36,36,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163068,EYE SHADOW COLLECTION-BRITISH ROYALTY,36,0,36,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163069,EYE SHADOW COLLECTION-NORTHERN LIGHTS ,36,0,36,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163070,CUSTOM EYE SHADOW KIT,36,0,36,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163071,Eye Shadow Collection - Irish Eyes Are Smiling,34,36,36,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163072,Eye Shadow Collection - Fine Wines of France,34,36,36,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163073,Eye Shadow Collection - Treasures of Tuscany,34,36,36,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163074,Eye Shadow Collection - Winter in The Alps,34,36,36,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163075,Personal Care Catalog - English/Spanish (10 Pack),0,0,30,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163075S,MINERAL MAKE-UP BOOKLET,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163076,YGY Mineral Makeup Eye Shadow Intro Brochure - 25 pk,0,0,6.25,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163076S,YGY Mineral Makeup Eye Shadow Intro Brochure SINGLE,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163078,MINERAL MAKE-UP COLLECTION BROCHURE 25 PACK,0,0,6.5,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163079,SAMPLE PALETTE INSTRUCTIONS (SINGLE),0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163080,MINERAL MAKEUP EYE SHADOW BROCHURE 25 PACK,0,0,6.25,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163081,Mineral Make-Up Color Match Pad,0,0,5,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163089,MINERAL MAKE-UP 125CT POST CARDS,0,0,10,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163090,Youngevity Apron - Black,0,0,32,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163091,MINERAL MAKEUP DVD,0,0,3,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163097,MINERAL MAKEUP EVENT RENTAL KIT,0,0,75,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163098,MINERAL MAKEUP EVENT KIT,0,0,125,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163099,Mineral Makeup Show Basket,0,0,60,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163110,Little Miss Independent Teen Kit,75,0,75,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163111,My Time to Shine Teen Kit,75,75,75,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163112,Spring Fling,32,0,48,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163113,Picnic in the Park,32,0,48,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163149,Mineral Makeup Brush Kit - White Case,45,90,75,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163150,Mineral Makeup Brush Kit,45,45,75,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163201,Aubergine Eye Pencil,17,18,18,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163202,Black Eye Pencil,17,18,18,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163203,Espresso Eye Pencil,17,18,18,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163204,Smoke Eye Pencil,17,18,18,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163205,Smokey Blue Eye Pencil,17,18,18,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163206,Eye Liner Pencil - Violet Tulip,17,18,18,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163APHRODITE,Aphrodite Makeup Kit,38,48,48,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163APRLM,APRIL SHOWERS SPECIAL,36,36,36,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163APRMD,APRIL SHOWERS SPECIAL,36,36,36,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163ASP-C,Ashunta Sheriff Carnival Collection,47.5,52,81.1,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163ASP-G,Ashunta Sheriff Holiday Glam Collection,47.5,50,78,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163BCA09,Breast Cancer Awareness Special,10,10,15,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163BCA-1,Breast Cancer Awareness Kit,20,30,30,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163BCA-2,The Youngevity Womens Health Pack,38,50,50,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163BCA2013,Be The Change Breast Cancer Awareness Makeup Kit ,7.35,60,35,"(1, 188)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0000658_be-the-change-breast-cancer-awareness-makeup-kit.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163BCA-DK,Breast Cancer Awareness Special - Chocolate Orchid,10,10,19,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163BCA-LT,Breast Cancer Awareness Special - SweetPea,10,10,19,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163BG2013,Bronze Goddess Makeup Kit,20,29,29,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163BROW1,Tame Your Brows Kit with Lucca Eye Shadow,19,21,30.2,"(1, 188)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0000660_tame-your-brows-kit-with-lucca-eye-shadow.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163BROW2,Tame Your Brows Kit with Piza Eye Shadow,19,21,30.2,"(1, 188)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0000661_tame-your-brows-kit-with-piza-eye-shadow.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163BROW3,Tame Your Brows Kit with Black Hills Eye Shadow,19,21,30.2,"(1, 188)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0000662_tame-your-brows-kit-with-black-hills-eye-shadow.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
